month,artist_name,plays_t,unique_tracks_t,plays_per_track_t,days_active_t,last_play_gap_days_t,last_play_gap_days_t_was_negative,total_scrobbles_month,total_monthly_scrobbles,share_t,first_seen_month,months_since_first_seen,is_first_month,track_novelty_rate_t
2020-07-01 00:00:00+00:00,Matt Quentin,1,1,1.0,1,22.06457175925926,0,3013,3013,0.00033189512114171923,2020-06-01 00:00:00+00:00,1,0,1.0
2020-07-01 00:00:00+00:00,Mecca:83,1,1,1.0,1,8.52082175925926,0,3013,3013,0.00033189512114171923,2020-06-01 00:00:00+00:00,1,0,0.0
2020-07-01 00:00:00+00:00,Michael Christmas,3,1,3.0,3,0.5333217592592593,0,3013,3013,0.0009956853634251576,2020-03-01 00:00:00+00:00,4,0,0.0
2020-07-01 00:00:00+00:00,Michael Jackson,2,2,1.0,1,15.65554398148148,0,3013,3013,0.0006637902422834385,2020-07-01 00:00:00+00:00,0,1,1.0
2020-07-01 00:00:00+00:00,Miguel Araújo,5,1,5.0,5,2.2388773148148147,0,3013,3013,0.001659475605708596,2020-04-01 00:00:00+00:00,3,0,0.0
2020-07-01 00:00:00+00:00,Mike,16,13,1.2307692307692308,2,10.002766203703704,0,3013,3013,0.005310321938267508,2020-07-01 00:00:00+00:00,0,1,1.0
2020-07-01 00:00:00+00:00,Mike Lyte,4,3,1.3333333333333333,4,2.2617939814814814,0,3013,3013,0.001327580484566877,2020-03-01 00:00:00+00:00,4,0,0.0
2020-07-01 00:00:00+00:00,Mikey Wax,3,1,3.0,3,10.543043981481482,0,3013,3013,0.0009956853634251576,2020-03-01 00:00:00+00:00,4,0,0.0
2020-07-01 00:00:00+00:00,Milkz,4,4,1.0,3,23.66318287037037,0,3013,3013,0.001327580484566877,2020-05-01 00:00:00+00:00,2,0,0.25
2020-07-01 00:00:00+00:00,Miya Folick,1,1,1.0,1,26.53679398148148,0,3013,3013,0.00033189512114171923,2020-07-01 00:00:00+00:00,0,1,1.0
2020-07-01 00:00:00+00:00,Mommy,1,1,1.0,1,29.488877314814815,0,3013,3013,0.00033189512114171923,2020-06-01 00:00:00+00:00,1,0,1.0
2020-07-01 00:00:00+00:00,Mondo Loops,16,7,2.2857142857142856,9,8.199293981481482,0,3013,3013,0.005310321938267508,2020-05-01 00:00:00+00:00,2,0,0.0
2020-07-01 00:00:00+00:00,Monma,8,7,1.1428571428571428,6,8.20207175925926,0,3013,3013,0.002655160969133754,2020-05-01 00:00:00+00:00,2,0,0.2857142857142857
2020-07-01 00:00:00+00:00,Montero,1,1,1.0,1,27.04859953703704,0,3013,3013,0.00033189512114171923,2020-07-01 00:00:00+00:00,0,1,1.0
2020-07-01 00:00:00+00:00,MorMor,1,1,1.0,1,5.960405092592593,0,3013,3013,0.00033189512114171923,2020-07-01 00:00:00+00:00,0,1,1.0
2020-07-01 00:00:00+00:00,Mumford & Sons,4,4,1.0,3,12.306932870370371,0,3013,3013,0.001327580484566877,2020-04-01 00:00:00+00:00,3,0,0.0
2020-07-01 00:00:00+00:00,Muse,1,1,1.0,1,29.287488425925925,0,3013,3013,0.00033189512114171923,2020-03-01 00:00:00+00:00,4,0,0.0
2020-07-01 00:00:00+00:00,NF,5,4,1.25,4,9.401377314814814,0,3013,3013,0.001659475605708596,2020-03-01 00:00:00+00:00,4,0,0.0
2020-07-01 00:00:00+00:00,Nathan Colberg,2,1,2.0,2,17.66457175925926,0,3013,3013,0.0006637902422834385,2020-05-01 00:00:00+00:00,2,0,0.0
2020-07-01 00:00:00+00:00,Nathan Dawe,1,1,1.0,1,4.120127314814815,0,3013,3013,0.00033189512114171923,2020-07-01 00:00:00+00:00,0,1,1.0
2020-07-01 00:00:00+00:00,Niki,47,21,2.238095238095238,4,10.557627314814814,0,3013,3013,0.015599070693660804,2020-07-01 00:00:00+00:00,0,1,1.0
2020-07-01 00:00:00+00:00,Nikom,1,1,1.0,1,21.574988425925927,0,3013,3013,0.00033189512114171923,2020-07-01 00:00:00+00:00,0,1,1.0
2020-07-01 00:00:00+00:00,No Spirit,5,2,2.5,4,14.579155092592593,0,3013,3013,0.001659475605708596,2020-05-01 00:00:00+00:00,2,0,0.5
2020-07-01 00:00:00+00:00,No Vacation,2,1,2.0,2,12.32707175925926,0,3013,3013,0.0006637902422834385,2020-07-01 00:00:00+00:00,0,1,1.0
2020-07-01 00:00:00+00:00,Noah Kahan,10,5,2.0,5,10.068043981481482,0,3013,3013,0.003318951211417192,2020-03-01 00:00:00+00:00,4,0,0.0
2020-07-01 00:00:00+00:00,Nymano,1,1,1.0,1,12.502071759259259,0,3013,3013,0.00033189512114171923,2020-07-01 00:00:00+00:00,0,1,1.0
2020-07-01 00:00:00+00:00,O,1,1,1.0,1,26.540960648148147,0,3013,3013,0.00033189512114171923,2020-07-01 00:00:00+00:00,0,1,1.0
2020-07-01 00:00:00+00:00,Ocha,2,2,1.0,2,26.24096064814815,0,3013,3013,0.0006637902422834385,2020-05-01 00:00:00+00:00,2,0,0.0
2020-07-01 00:00:00+00:00,Oliver Tree,88,14,6.285714285714286,7,3.1777662037037038,0,3013,3013,0.029206770660471292,2020-04-01 00:00:00+00:00,3,0,0.8571428571428571
2020-07-01 00:00:00+00:00,OneRepublic,4,3,1.3333333333333333,4,20.308321759259258,0,3013,3013,0.001327580484566877,2020-03-01 00:00:00+00:00,4,0,0.0
2020-07-01 00:00:00+00:00,Ornatos Violeta,14,13,1.0769230769230769,2,2.2458217592592593,0,3013,3013,0.004646531695984069,2020-07-01 00:00:00+00:00,0,1,1.0
2020-07-01 00:00:00+00:00,Os Quatro E Meia,41,9,4.555555555555555,18,0.40068287037037037,0,3013,3013,0.013607699966810488,2020-04-01 00:00:00+00:00,3,0,0.1111111111111111
2020-07-01 00:00:00+00:00,Otaam,1,1,1.0,1,8.191655092592592,0,3013,3013,0.00033189512114171923,2020-07-01 00:00:00+00:00,0,1,1.0
2020-07-01 00:00:00+00:00,PandRezz,24,9,2.6666666666666665,12,6.45832175925926,0,3013,3013,0.007965482907401261,2020-05-01 00:00:00+00:00,2,0,0.0
2020-07-01 00:00:00+00:00,Panic! at the Disco,6,4,1.5,3,17.30207175925926,0,3013,3013,0.0019913707268503153,2020-03-01 00:00:00+00:00,4,0,0.0
2020-07-01 00:00:00+00:00,Peach Pit,4,2,2.0,3,15.481238425925927,0,3013,3013,0.001327580484566877,2020-03-01 00:00:00+00:00,4,0,0.0
2020-07-01 00:00:00+00:00,Pell,1,1,1.0,1,5.579849537037037,0,3013,3013,0.00033189512114171923,2020-07-01 00:00:00+00:00,0,1,1.0
2020-07-01 00:00:00+00:00,Pentatonix,1,1,1.0,1,17.336099537037036,0,3013,3013,0.00033189512114171923,2020-04-01 00:00:00+00:00,3,0,0.0
2020-07-01 00:00:00+00:00,Philanthrope,5,4,1.25,5,12.268043981481481,0,3013,3013,0.001659475605708596,2020-05-01 00:00:00+00:00,2,0,0.75
2020-07-01 00:00:00+00:00,Phoebe Bridgers,102,26,3.923076923076923,7,6.054849537037037,0,3013,3013,0.03385330235645536,2020-06-01 00:00:00+00:00,1,0,0.11538461538461539
2020-07-01 00:00:00+00:00,Phum Viphurit,12,9,1.3333333333333333,4,9.40693287037037,0,3013,3013,0.003982741453700631,2020-03-01 00:00:00+00:00,4,0,0.2222222222222222
2020-07-01 00:00:00+00:00,Portugal. The Man,2,1,2.0,2,12.245127314814814,0,3013,3013,0.0006637902422834385,2020-05-01 00:00:00+00:00,2,0,0.0
2020-07-01 00:00:00+00:00,Post Malone,4,2,2.0,3,0.5034606481481482,0,3013,3013,0.001327580484566877,2020-04-01 00:00:00+00:00,3,0,0.0
2020-07-01 00:00:00+00:00,Powfu,2,1,2.0,2,24.307627314814816,0,3013,3013,0.0006637902422834385,2020-07-01 00:00:00+00:00,0,1,1.0
2020-07-01 00:00:00+00:00,Psalm Trees,6,6,1.0,4,7.403460648148148,0,3013,3013,0.0019913707268503153,2020-05-01 00:00:00+00:00,2,0,0.3333333333333333
2020-07-01 00:00:00+00:00,Purrple Cat,17,8,2.125,10,6.487488425925926,0,3013,3013,0.005642217059409226,2020-05-01 00:00:00+00:00,2,0,0.0
2020-07-01 00:00:00+00:00,Queen,11,10,1.1,5,17.299293981481483,0,3013,3013,0.0036508463325589115,2020-03-01 00:00:00+00:00,4,0,0.0
2020-07-01 00:00:00+00:00,RMR,1,1,1.0,1,9.09443287037037,0,3013,3013,0.00033189512114171923,2020-07-01 00:00:00+00:00,0,1,1.0
2020-07-01 00:00:00+00:00,ROOK1E,4,3,1.3333333333333333,4,21.386793981481482,0,3013,3013,0.001327580484566877,2020-06-01 00:00:00+00:00,1,0,0.6666666666666666
2020-07-01 00:00:00+00:00,Ray Charles,1,1,1.0,1,8.403460648148148,0,3013,3013,0.00033189512114171923,2020-07-01 00:00:00+00:00,0,1,1.0
2020-07-01 00:00:00+00:00,Rejjie Snow,5,1,5.0,4,0.49721064814814814,0,3013,3013,0.001659475605708596,2020-07-01 00:00:00+00:00,0,1,1.0
2020-07-01 00:00:00+00:00,Remulak,1,1,1.0,1,29.199293981481482,0,3013,3013,0.00033189512114171923,2020-07-01 00:00:00+00:00,0,1,1.0
2020-07-01 00:00:00+00:00,Rex Orange County,20,14,1.4285714285714286,9,0.43332175925925925,0,3013,3013,0.006637902422834384,2020-04-01 00:00:00+00:00,3,0,0.14285714285714285
2020-07-01 00:00:00+00:00,Rich Brian,99,23,4.304347826086956,18,0.5055439814814815,0,3013,3013,0.032857616993030206,2020-03-01 00:00:00+00:00,4,0,0.13043478260869565
2020-07-01 00:00:00+00:00,Rihanna,1,1,1.0,1,18.30346064814815,0,3013,3013,0.00033189512114171923,2020-04-01 00:00:00+00:00,3,0,0.0
2020-07-01 00:00:00+00:00,Rodrigo Leão,2,2,1.0,1,30.52082175925926,0,3013,3013,0.0006637902422834385,2020-07-01 00:00:00+00:00,0,1,1.0
2020-07-01 00:00:00+00:00,Rui Veloso,22,9,2.4444444444444446,11,0.4277662037037037,0,3013,3013,0.007301692665117823,2020-04-01 00:00:00+00:00,3,0,0.0
2020-07-01 00:00:00+00:00,Rzuma,1,1,1.0,1,8.36318287037037,0,3013,3013,0.00033189512114171923,2020-05-01 00:00:00+00:00,2,0,0.0
2020-07-01 00:00:00+00:00,SAGUN,1,1,1.0,1,28.56596064814815,0,3013,3013,0.00033189512114171923,2020-03-01 00:00:00+00:00,4,0,0.0
2020-07-01 00:00:00+00:00,SALES,1,1,1.0,1,29.16318287037037,0,3013,3013,0.00033189512114171923,2020-07-01 00:00:00+00:00,0,1,1.0
2020-07-01 00:00:00+00:00,SMUV,1,1,1.0,1,24.563877314814814,0,3013,3013,0.00033189512114171923,2020-05-01 00:00:00+00:00,2,0,0.0
2020-07-01 00:00:00+00:00,STEEZY PRIME,2,1,2.0,2,21.232627314814813,0,3013,3013,0.0006637902422834385,2020-05-01 00:00:00+00:00,2,0,0.0
2020-07-01 00:00:00+00:00,Saib,1,1,1.0,1,7.385405092592593,0,3013,3013,0.00033189512114171923,2020-07-01 00:00:00+00:00,0,1,1.0
2020-07-01 00:00:00+00:00,Saiko,1,1,1.0,1,29.979849537037037,0,3013,3013,0.00033189512114171923,2020-07-01 00:00:00+00:00,0,1,1.0
2020-07-01 00:00:00+00:00,Saintseneca,1,1,1.0,1,26.518738425925925,0,3013,3013,0.00033189512114171923,2020-07-01 00:00:00+00:00,0,1,1.0
2020-07-01 00:00:00+00:00,Saito,1,1,1.0,1,29.58471064814815,0,3013,3013,0.00033189512114171923,2020-05-01 00:00:00+00:00,2,0,0.0
2020-07-01 00:00:00+00:00,Salvador Sobral,41,11,3.727272727272727,20,0.27359953703703704,0,3013,3013,0.013607699966810488,2020-03-01 00:00:00+00:00,4,0,0.0
2020-07-01 00:00:00+00:00,Sam Feldt,4,1,4.0,1,13.099988425925925,0,3013,3013,0.001327580484566877,2020-07-01 00:00:00+00:00,0,1,1.0
2020-07-01 00:00:00+00:00,Samashi,2,1,2.0,2,23.64790509259259,0,3013,3013,0.0006637902422834385,2020-06-01 00:00:00+00:00,1,0,0.0
2020-07-01 00:00:00+00:00,Sarcastic Sounds,1,1,1.0,1,7.387488425925926,0,3013,3013,0.00033189512114171923,2020-05-01 00:00:00+00:00,2,0,1.0
2020-07-01 00:00:00+00:00,Seafret,1,1,1.0,1,29.40971064814815,0,3013,3013,0.00033189512114171923,2020-03-01 00:00:00+00:00,4,0,0.0
2020-07-01 00:00:00+00:00,Sebastian Kamae,9,5,1.8,7,8.18332175925926,0,3013,3013,0.002987056090275473,2020-05-01 00:00:00+00:00,2,0,0.0
2020-07-01 00:00:00+00:00,Sensi Sye,2,1,2.0,2,8.230543981481482,0,3013,3013,0.0006637902422834385,2020-06-01 00:00:00+00:00,1,0,0.0
2020-07-01 00:00:00+00:00,Silver Cup,2,1,2.0,2,28.434016203703703,0,3013,3013,0.0006637902422834385,2020-07-01 00:00:00+00:00,0,1,1.0
2020-07-01 00:00:00+00:00,Ski Mask the Slump God,1,1,1.0,1,4.122210648148148,0,3013,3013,0.00033189512114171923,2020-07-01 00:00:00+00:00,0,1,1.0
2020-07-01 00:00:00+00:00,Sky.High,1,1,1.0,1,26.234016203703703,0,3013,3013,0.00033189512114171923,2020-06-01 00:00:00+00:00,1,0,0.0
2020-07-01 00:00:00+00:00,Sleepermane,3,2,1.5,3,8.371516203703704,0,3013,3013,0.0009956853634251576,2020-05-01 00:00:00+00:00,2,0,0.0
2020-07-01 00:00:00+00:00,Sleepy Fish,1,1,1.0,1,27.57707175925926,0,3013,3013,0.00033189512114171923,2020-05-01 00:00:00+00:00,2,0,1.0
2020-07-01 00:00:00+00:00,Slipfunc,1,1,1.0,1,17.201377314814813,0,3013,3013,0.00033189512114171923,2020-07-01 00:00:00+00:00,0,1,1.0
2020-07-01 00:00:00+00:00,Softy,30,11,2.727272727272727,15,6.490960648148148,0,3013,3013,0.009956853634251576,2020-06-01 00:00:00+00:00,1,0,0.36363636363636365
2020-07-01 00:00:00+00:00,Sol,1,1,1.0,1,8.084710648148148,0,3013,3013,0.00033189512114171923,2020-07-01 00:00:00+00:00,0,1,1.0
2020-07-01 00:00:00+00:00,Speechless,11,7,1.5714285714285714,8,8.478460648148149,0,3013,3013,0.0036508463325589115,2020-05-01 00:00:00+00:00,2,0,0.14285714285714285
2020-07-01 00:00:00+00:00,Spencer Hunt,10,6,1.6666666666666667,7,8.209016203703703,0,3013,3013,0.003318951211417192,2020-05-01 00:00:00+00:00,2,0,0.0
2020-07-01 00:00:00+00:00,Spencer Sutherland,5,3,1.6666666666666667,5,0.4617939814814815,0,3013,3013,0.001659475605708596,2020-03-01 00:00:00+00:00,4,0,0.0
2020-07-01 00:00:00+00:00,Steve Lacy,1,1,1.0,1,29.13957175925926,0,3013,3013,0.00033189512114171923,2020-07-01 00:00:00+00:00,0,1,1.0
2020-07-01 00:00:00+00:00,Still Woozy,7,5,1.4,4,11.077766203703703,0,3013,3013,0.0023232658479920344,2020-03-01 00:00:00+00:00,4,0,0.0
2020-07-01 00:00:00+00:00,Surfaces,2,1,2.0,2,10.072210648148149,0,3013,3013,0.0006637902422834385,2020-06-01 00:00:00+00:00,1,0,0.0
2020-07-01 00:00:00+00:00,TESK,1,1,1.0,1,21.58332175925926,0,3013,3013,0.00033189512114171923,2020-06-01 00:00:00+00:00,1,0,1.0
2020-07-01 00:00:00+00:00,TOKiMONSTA,1,1,1.0,1,2.2944328703703705,0,3013,3013,0.00033189512114171923,2020-07-01 00:00:00+00:00,0,1,1.0
2020-07-01 00:00:00+00:00,Tabal,2,2,1.0,2,26.216655092592593,0,3013,3013,0.0006637902422834385,2020-06-01 00:00:00+00:00,1,0,0.5
2020-07-01 00:00:00+00:00,Tame Impala,3,1,3.0,3,15.479155092592592,0,3013,3013,0.0009956853634251576,2020-05-01 00:00:00+00:00,2,0,0.0
2020-07-01 00:00:00+00:00,Taylor Swift,34,16,2.125,2,1.086099537037037,0,3013,3013,0.011284434118818453,2020-04-01 00:00:00+00:00,3,0,1.0
2020-07-01 00:00:00+00:00,Team Astro,10,6,1.6666666666666667,7,8.470821759259259,0,3013,3013,0.003318951211417192,2020-05-01 00:00:00+00:00,2,0,0.0
2020-07-01 00:00:00+00:00,Ten Tonnes,1,1,1.0,1,30.42707175925926,0,3013,3013,0.00033189512114171923,2020-06-01 00:00:00+00:00,1,0,0.0
2020-07-01 00:00:00+00:00,Tennis,1,1,1.0,1,26.544432870370372,0,3013,3013,0.00033189512114171923,2020-07-01 00:00:00+00:00,0,1,1.0
2020-07-01 00:00:00+00:00,Thaehan,1,1,1.0,1,8.21943287037037,0,3013,3013,0.00033189512114171923,2020-07-01 00:00:00+00:00,0,1,1.0
2020-07-01 00:00:00+00:00,The Chainsmokers,1,1,1.0,1,21.28679398148148,0,3013,3013,0.00033189512114171923,2020-05-01 00:00:00+00:00,2,0,0.0
2020-07-01 00:00:00+00:00,The Kid LAROI,1,1,1.0,1,5.57568287037037,0,3013,3013,0.00033189512114171923,2020-07-01 00:00:00+00:00,0,1,1.0
2020-07-01 00:00:00+00:00,The Kooks,1,1,1.0,1,30.43818287037037,0,3013,3013,0.00033189512114171923,2020-05-01 00:00:00+00:00,2,0,0.0
2020-07-01 00:00:00+00:00,The Lumineers,11,8,1.375,5,15.18818287037037,0,3013,3013,0.0036508463325589115,2020-03-01 00:00:00+00:00,4,0,0.0
2020-07-01 00:00:00+00:00,The National,1,1,1.0,1,28.345127314814814,0,3013,3013,0.00033189512114171923,2020-06-01 00:00:00+00:00,1,0,0.0
2020-07-01 00:00:00+00:00,The Neighbourhood,13,9,1.4444444444444444,4,12.236099537037036,0,3013,3013,0.00431463657484235,2020-03-01 00:00:00+00:00,4,0,0.0
2020-07-01 00:00:00+00:00,The Proclaimers,2,1,2.0,2,21.307627314814816,0,3013,3013,0.0006637902422834385,2020-04-01 00:00:00+00:00,3,0,0.0
2020-07-01 00:00:00+00:00,The Script,3,3,1.0,3,21.299293981481483,0,3013,3013,0.0009956853634251576,2020-03-01 00:00:00+00:00,4,0,0.3333333333333333
2020-07-01 00:00:00+00:00,Tiago Bettencourt,11,3,3.6666666666666665,8,0.49443287037037037,0,3013,3013,0.0036508463325589115,2020-05-01 00:00:00+00:00,2,0,0.0
2020-07-01 00:00:00+00:00,Tkay Maidza,7,1,7.0,2,5.55693287037037,0,3013,3013,0.0023232658479920344,2020-07-01 00:00:00+00:00,0,1,1.0
2020-07-01 00:00:00+00:00,Tokio Myers,3,3,1.0,1,28.58471064814815,0,3013,3013,0.0009956853634251576,2020-03-01 00:00:00+00:00,4,0,0.0
2020-07-01 00:00:00+00:00,Tom Doolie,14,6,2.3333333333333335,9,8.172210648148148,0,3013,3013,0.004646531695984069,2020-06-01 00:00:00+00:00,1,0,0.16666666666666666
2020-07-01 00:00:00+00:00,Tom Misch,1,1,1.0,1,8.09443287037037,0,3013,3013,0.00033189512114171923,2020-03-01 00:00:00+00:00,4,0,1.0
2020-07-01 00:00:00+00:00,Towerz,1,1,1.0,1,8.46804398148148,0,3013,3013,0.00033189512114171923,2020-07-01 00:00:00+00:00,0,1,1.0
2020-07-01 00:00:00+00:00,Travis Scott,14,14,1.0,2,9.359016203703703,0,3013,3013,0.004646531695984069,2020-04-01 00:00:00+00:00,3,0,0.7857142857142857
2020-07-01 00:00:00+00:00,Troye Sivan,1,1,1.0,1,24.346516203703704,0,3013,3013,0.00033189512114171923,2020-03-01 00:00:00+00:00,4,0,1.0
2020-07-01 00:00:00+00:00,Twista,4,1,4.0,4,9.057627314814814,0,3013,3013,0.001327580484566877,2020-07-01 00:00:00+00:00,0,1,1.0
2020-07-01 00:00:00+00:00,"Tyler, The Creator",72,25,2.88,12,0.5187384259259259,0,3013,3013,0.023896448722203784,2020-06-01 00:00:00+00:00,1,0,0.0
2020-07-01 00:00:00+00:00,U2,2,2,1.0,2,29.33193287037037,0,3013,3013,0.0006637902422834385,2020-06-01 00:00:00+00:00,1,0,0.0
2020-07-01 00:00:00+00:00,Univok,1,1,1.0,1,14.410405092592592,0,3013,3013,0.00033189512114171923,2020-07-01 00:00:00+00:00,0,1,1.0
2020-07-01 00:00:00+00:00,Vance Joy,2,2,1.0,2,16.05554398148148,0,3013,3013,0.0006637902422834385,2020-03-01 00:00:00+00:00,4,0,0.0
2020-07-01 00:00:00+00:00,Varsity,1,1,1.0,1,29.14234953703704,0,3013,3013,0.00033189512114171923,2020-07-01 00:00:00+00:00,0,1,1.0
2020-07-01 00:00:00+00:00,Vladimir Cauchemar,1,1,1.0,1,8.55832175925926,0,3013,3013,0.00033189512114171923,2020-04-01 00:00:00+00:00,3,0,0.0
2020-07-01 00:00:00+00:00,WYS,10,5,2.0,7,12.377071759259259,0,3013,3013,0.003318951211417192,2020-05-01 00:00:00+00:00,2,0,0.2
2020-07-01 00:00:00+00:00,Wallows,7,4,1.75,6,10.074293981481482,0,3013,3013,0.0023232658479920344,2020-03-01 00:00:00+00:00,4,0,0.0
2020-07-01 00:00:00+00:00,White Noise,1,1,1.0,1,16.45207175925926,0,3013,3013,0.00033189512114171923,2020-07-01 00:00:00+00:00,0,1,1.0
2020-07-01 00:00:00+00:00,Wünsche,1,1,1.0,1,27.986793981481483,0,3013,3013,0.00033189512114171923,2020-05-01 00:00:00+00:00,2,0,1.0
2020-07-01 00:00:00+00:00,Yasper,4,2,2.0,4,12.507627314814815,0,3013,3013,0.001327580484566877,2020-06-01 00:00:00+00:00,1,0,0.5
2020-07-01 00:00:00+00:00,Yasumu,11,6,1.8333333333333333,7,7.420821759259259,0,3013,3013,0.0036508463325589115,2020-06-01 00:00:00+00:00,1,0,0.0
2020-07-01 00:00:00+00:00,Yellow Days,3,2,1.5,2,28.42915509259259,0,3013,3013,0.0009956853634251576,2020-07-01 00:00:00+00:00,0,1,1.0
2020-07-01 00:00:00+00:00,Yusuf,2,1,2.0,2,28.563877314814814,0,3013,3013,0.0006637902422834385,2020-07-01 00:00:00+00:00,0,1,1.0
2020-07-01 00:00:00+00:00,adan diaz,2,1,2.0,2,28.42568287037037,0,3013,3013,0.0006637902422834385,2020-07-01 00:00:00+00:00,0,1,1.0
2020-07-01 00:00:00+00:00,alt-J,1,1,1.0,1,26.311793981481483,0,3013,3013,0.00033189512114171923,2020-03-01 00:00:00+00:00,4,0,0.0
2020-07-01 00:00:00+00:00,amberley rae,1,1,1.0,1,29.14443287037037,0,3013,3013,0.00033189512114171923,2020-07-01 00:00:00+00:00,0,1,1.0
2020-07-01 00:00:00+00:00,barnes blvd.,1,1,1.0,1,7.395127314814815,0,3013,3013,0.00033189512114171923,2020-05-01 00:00:00+00:00,2,0,1.0
2020-07-01 00:00:00+00:00,benny blanco,1,1,1.0,1,16.001377314814814,0,3013,3013,0.00033189512114171923,2020-05-01 00:00:00+00:00,2,0,0.0
2020-07-01 00:00:00+00:00,blnkspc_,2,1,2.0,2,7.389571759259259,0,3013,3013,0.0006637902422834385,2020-06-01 00:00:00+00:00,1,0,0.0
2020-07-01 00:00:00+00:00,bluedoom,1,1,1.0,1,22.08332175925926,0,3013,3013,0.00033189512114171923,2020-05-01 00:00:00+00:00,2,0,1.0
2020-07-01 00:00:00+00:00,bluntone,10,6,1.6666666666666667,8,8.23818287037037,0,3013,3013,0.003318951211417192,2020-05-01 00:00:00+00:00,2,0,0.0
2020-07-01 00:00:00+00:00,bob le head,1,1,1.0,1,25.58471064814815,0,3013,3013,0.00033189512114171923,2020-06-01 00:00:00+00:00,1,0,0.0
2020-07-01 00:00:00+00:00,boy pablo,21,13,1.6153846153846154,5,10.070127314814815,0,3013,3013,0.0069697975439761035,2020-04-01 00:00:00+00:00,3,0,0.46153846153846156
2020-07-01 00:00:00+00:00,brillion.,23,13,1.7692307692307692,11,8.174988425925926,0,3013,3013,0.007633587786259542,2020-05-01 00:00:00+00:00,2,0,0.0
2020-07-01 00:00:00+00:00,cocabona,4,2,2.0,4,14.505543981481482,0,3013,3013,0.001327580484566877,2020-05-01 00:00:00+00:00,2,0,0.0
2020-07-01 00:00:00+00:00,drkmnd,6,5,1.2,6,12.548599537037036,0,3013,3013,0.0019913707268503153,2020-05-01 00:00:00+00:00,2,0,0.0
2020-07-01 00:00:00+00:00,dryhope,14,9,1.5555555555555556,10,8.472905092592592,0,3013,3013,0.004646531695984069,2020-05-01 00:00:00+00:00,2,0,0.1111111111111111
2020-07-01 00:00:00+00:00,flovry,13,7,1.8571428571428572,5,8.176377314814815,0,3013,3013,0.00431463657484235,2020-05-01 00:00:00+00:00,2,0,0.14285714285714285
2020-07-01 00:00:00+00:00,fujitsu,1,1,1.0,1,25.542349537037037,0,3013,3013,0.00033189512114171923,2020-05-01 00:00:00+00:00,2,0,0.0
2020-07-01 00:00:00+00:00,gianni & kyle,2,2,1.0,2,9.395127314814815,0,3013,3013,0.0006637902422834385,2020-03-01 00:00:00+00:00,4,0,0.0
2020-07-01 00:00:00+00:00,goosetaf,10,6,1.6666666666666667,9,7.404849537037037,0,3013,3013,0.003318951211417192,2020-05-01 00:00:00+00:00,2,0,0.0
2020-07-01 00:00:00+00:00,half•alive,21,14,1.5,9,9.399293981481481,0,3013,3013,0.0069697975439761035,2020-03-01 00:00:00+00:00,4,0,0.0
2020-07-01 00:00:00+00:00,hoogway,21,11,1.9090909090909092,12,6.493043981481481,0,3013,3013,0.0069697975439761035,2020-05-01 00:00:00+00:00,2,0,0.5454545454545454
2020-07-01 00:00:00+00:00,idealism,6,6,1.0,5,8.493043981481481,0,3013,3013,0.0019913707268503153,2020-05-01 00:00:00+00:00,2,0,0.5
2020-07-01 00:00:00+00:00,infinite bisous,1,1,1.0,1,29.066655092592594,0,3013,3013,0.00033189512114171923,2020-07-01 00:00:00+00:00,0,1,1.0
2020-07-01 00:00:00+00:00,jhfly,5,5,1.0,4,21.399988425925926,0,3013,3013,0.001659475605708596,2020-05-01 00:00:00+00:00,2,0,0.8
2020-07-01 00:00:00+00:00,khai dreams,1,1,1.0,1,29.049988425925925,0,3013,3013,0.00033189512114171923,2020-04-01 00:00:00+00:00,3,0,1.0
2020-07-01 00:00:00+00:00,knowmadic,1,1,1.0,1,29.39443287037037,0,3013,3013,0.00033189512114171923,2020-05-01 00:00:00+00:00,2,0,0.0
2020-07-01 00:00:00+00:00,kreaem,1,1,1.0,1,14.56179398148148,0,3013,3013,0.00033189512114171923,2020-06-01 00:00:00+00:00,1,0,0.0
2020-07-01 00:00:00+00:00,kurt stewart,1,1,1.0,1,6.485405092592592,0,3013,3013,0.00033189512114171923,2020-07-01 00:00:00+00:00,0,1,1.0
2020-07-01 00:00:00+00:00,leavv,1,1,1.0,1,29.24165509259259,0,3013,3013,0.00033189512114171923,2020-05-01 00:00:00+00:00,2,0,1.0
2020-07-01 00:00:00+00:00,less.people,17,8,2.125,11,8.518738425925926,0,3013,3013,0.005642217059409226,2020-04-01 00:00:00+00:00,3,0,0.0
2020-07-01 00:00:00+00:00,lucid green,1,1,1.0,1,22.376377314814814,0,3013,3013,0.00033189512114171923,2020-07-01 00:00:00+00:00,0,1,1.0
2020-07-01 00:00:00+00:00,mell-ø,12,8,1.5,8,8.215960648148148,0,3013,3013,0.003982741453700631,2020-05-01 00:00:00+00:00,2,0,0.375
2020-07-01 00:00:00+00:00,mt. fujitive,1,1,1.0,1,27.598599537037035,0,3013,3013,0.00033189512114171923,2020-06-01 00:00:00+00:00,1,0,0.0
2020-07-01 00:00:00+00:00,mujo,3,2,1.5,3,12.265266203703703,0,3013,3013,0.0009956853634251576,2020-05-01 00:00:00+00:00,2,0,0.5
2020-07-01 00:00:00+00:00,nothingtosay,9,7,1.2857142857142858,5,8.18818287037037,0,3013,3013,0.002987056090275473,2020-05-01 00:00:00+00:00,2,0,0.8571428571428571
